recording_id,ebird_species_code,method,n_segments,total_duration_sec,mean_segment_sec,visualization_path
xc:272312,osprey,14,24,47.775,1.991,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_272312_comparison.png
xc:588910,osprey,1,201,21.941,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,2,217,27.365,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,3,40,79.557,1.989,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,6,171,36.491,0.213,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,8,136,39.131,0.288,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,12,160,24.672,0.154,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:588910,osprey,14,13,45.483,3.499,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/osprey/xc_588910_comparison.png
xc:758275,palthr1,1,2,0.235,0.117,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,2,8,1.845,0.231,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,3,25,35.357,1.414,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,6,30,9.355,0.312,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,8,24,12.181,0.508,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,12,4,6.693,1.673,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:758275,palthr1,14,5,0.971,0.194,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_758275_comparison.png
xc:772404,palthr1,1,7,1.451,0.207,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,2,18,3.416,0.19,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,3,20,9.829,0.491,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,6,17,3.445,0.203,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,8,8,2.459,0.307,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,12,1,0.032,0.032,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:772404,palthr1,14,2,0.139,0.069,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_772404_comparison.png
xc:707803,palthr1,1,144,33.365,0.232,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,2,269,46.605,0.173,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,3,119,104.448,0.878,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,6,195,47.621,0.244,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,8,133,41.52,0.312,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,12,43,3.68,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:707803,palthr1,14,33,11.861,0.359,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_707803_comparison.png
xc:652386,palthr1,1,132,16.629,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,2,208,22.859,0.11,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,3,77,60.443,0.785,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,6,149,22.944,0.154,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,8,121,36.693,0.303,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,12,39,5.717,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:652386,palthr1,14,19,4.427,0.233,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_652386_comparison.png
xc:780155,palthr1,1,12,1.968,0.164,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,2,14,2.317,0.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,3,9,7.92,0.88,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,6,2,6.768,3.384,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,8,9,4.304,0.478,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:780155,palthr1,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/palthr1/xc_780155_comparison.png
xc:191044,pygwoo1,1,3,0.737,0.246,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,2,4,0.578,0.144,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,3,2,1.428,0.714,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,6,4,0.673,0.168,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,8,4,0.586,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,12,3,0.255,0.085,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:191044,pygwoo1,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_191044_comparison.png
xc:267398,pygwoo1,1,102,11.964,0.117,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,2,170,18.596,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,3,59,67.164,1.138,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,6,115,22.227,0.193,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,8,109,30.441,0.279,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,12,62,13.555,0.219,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:267398,pygwoo1,14,44,23.777,0.54,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267398_comparison.png
xc:285634,pygwoo1,1,5,2.038,0.408,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,2,9,1.585,0.176,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,3,9,6.888,0.765,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,6,11,1.771,0.161,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,8,6,3.611,0.602,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,12,4,0.308,0.077,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:285634,pygwoo1,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285634_comparison.png
xc:267395,pygwoo1,1,15,2.682,0.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,2,24,2.09,0.087,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,3,6,9.102,1.517,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,6,4,3.39,0.848,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,8,5,3.303,0.661,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,12,3,3.222,1.074,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:267395,pygwoo1,14,3,3.181,1.06,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_267395_comparison.png
xc:285907,pygwoo1,1,11,5.021,0.456,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,2,27,4.087,0.151,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,3,13,9.918,0.763,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,6,12,4.986,0.416,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,8,10,4.197,0.42,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,12,6,0.83,0.138,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:285907,pygwoo1,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/pygwoo1/xc_285907_comparison.png
xc:349161,rocpig,1,47,16.379,0.348,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,2,80,8.363,0.105,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,3,17,30.125,1.772,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,6,61,17.349,0.284,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,8,64,11.856,0.185,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,12,19,3.184,0.168,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:349161,rocpig,14,2,0.309,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_349161_comparison.png
xc:269761,rocpig,1,50,20.138,0.403,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,2,98,15.032,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,3,47,35.463,0.755,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,6,43,25.693,0.598,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,8,39,23.168,0.594,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,12,23,4.522,0.197,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:269761,rocpig,14,9,0.975,0.108,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_269761_comparison.png
xc:488175,rocpig,1,38,15.349,0.404,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,2,77,10.549,0.137,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,3,22,25.624,1.165,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,6,38,16.581,0.436,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,8,38,11.648,0.307,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,12,20,5.851,0.293,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:488175,rocpig,14,2,0.309,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_488175_comparison.png
xc:621266,rocpig,1,106,25.856,0.244,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,2,162,15.424,0.095,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,3,38,45.757,1.204,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,6,99,37.195,0.376,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,8,89,30.176,0.339,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,12,26,2.832,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:621266,rocpig,14,15,2.432,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_621266_comparison.png
xc:380349,rocpig,1,20,6.78,0.339,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,2,32,8.022,0.251,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,3,26,11.555,0.444,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,6,21,8.29,0.395,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,8,18,5.161,0.287,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,12,6,0.47,0.078,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:380349,rocpig,14,4,1.591,0.398,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/rocpig/xc_380349_comparison.png
xc:949909,skylar,1,7,0.464,0.066,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,2,43,6.113,0.142,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,3,31,20.251,0.653,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,6,29,10.385,0.358,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,8,23,12.568,0.546,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,12,16,3.576,0.223,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:949909,skylar,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_949909_comparison.png
xc:975229,skylar,1,225,85.478,0.38,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,2,201,95.356,0.474,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,3,155,90.877,0.586,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,6,219,86.57,0.395,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,8,254,77.322,0.304,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,12,41,3.808,0.093,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:975229,skylar,14,95,22.79,0.24,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_975229_comparison.png
xc:180733,skylar,1,179,62.069,0.347,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,2,190,63.056,0.332,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,3,90,62.213,0.691,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,6,176,65.568,0.373,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,8,208,54.848,0.264,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,12,2,0.144,0.072,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:180733,skylar,14,32,63.627,1.988,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_180733_comparison.png
xc:627311,skylar,1,444,111.305,0.251,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,2,363,133.033,0.366,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,3,231,154.538,0.669,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,6,212,140.173,0.661,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,8,241,113.116,0.469,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,12,8,2.328,0.291,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:627311,skylar,14,152,59.06,0.389,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_627311_comparison.png
xc:704675,skylar,1,43,9.424,0.219,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,2,40,9.571,0.239,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,3,13,12.485,0.96,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,6,37,9.701,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,8,38,9.456,0.249,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,12,1,0.208,0.208,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:704675,skylar,14,16,3.883,0.243,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/skylar/xc_704675_comparison.png
xc:803917,spbduc,1,15,1.483,0.099,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,2,42,6.712,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,3,21,16.421,0.782,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,6,45,9.211,0.205,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,8,43,8.677,0.202,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,12,16,1.707,0.107,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:803917,spbduc,14,9,1.931,0.215,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_803917_comparison.png
xc:992583,spbduc,1,65,7.045,0.108,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,2,159,10.141,0.064,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,3,82,93.635,1.142,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,6,222,31.269,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,8,210,54.069,0.257,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,12,38,7.029,0.185,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:992583,spbduc,14,3,0.565,0.188,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_992583_comparison.png
xc:920581,spbduc,1,28,3.233,0.115,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,2,67,5.541,0.083,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,3,35,30.392,0.868,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,6,100,8.737,0.087,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,8,48,5.59,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,12,30,3.767,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:920581,spbduc,14,6,1.022,0.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_920581_comparison.png
xc:266814,spbduc,1,11,2.606,0.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,2,20,2.641,0.132,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,3,9,9.752,1.084,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,6,20,3.918,0.196,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,8,13,3.164,0.243,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,12,9,1.26,0.14,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:266814,spbduc,14,3,0.453,0.151,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_266814_comparison.png
xc:414277,spbduc,1,289,58.981,0.204,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
xc:414277,spbduc,2,339,61.341,0.181,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
xc:414277,spbduc,3,92,91.192,0.991,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
xc:414277,spbduc,6,271,62.533,0.231,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
xc:414277,spbduc,8,258,57.227,0.222,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
xc:414277,spbduc,12,9,1.099,0.122,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/spbduc/xc_414277_comparison.png
