recording_id,ebird_species_code,method,n_segments,total_duration_sec,mean_segment_sec,visualization_path
xc:462953,grcgre1,2,20,1.997,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_462953_comparison.png
xc:462953,grcgre1,3,11,6.922,0.629,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_462953_comparison.png
xc:462953,grcgre1,4,13,1.457,0.112,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_462953_comparison.png
xc:462953,grcgre1,5,1,8.722,8.722,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_462953_comparison.png
xc:897021,grcgre1,1,9,2.728,0.303,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_897021_comparison.png
xc:897021,grcgre1,2,13,4.534,0.349,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_897021_comparison.png
xc:897021,grcgre1,3,5,6.969,1.394,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_897021_comparison.png
xc:897021,grcgre1,4,16,1.265,0.079,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_897021_comparison.png
xc:897021,grcgre1,5,1,8.052,8.052,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_897021_comparison.png
xc:839104,grecor,1,23,1.947,0.085,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_839104_comparison.png
xc:839104,grecor,2,22,1.667,0.076,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_839104_comparison.png
xc:839104,grecor,3,6,7.155,1.192,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_839104_comparison.png
xc:839104,grecor,4,22,1.205,0.055,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_839104_comparison.png
xc:839104,grecor,5,1,7.699,7.699,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_839104_comparison.png
xc:987714,grecor,1,24,1.861,0.078,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_987714_comparison.png
xc:987714,grecor,2,74,10.757,0.145,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_987714_comparison.png
xc:987714,grecor,3,30,23.947,0.798,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_987714_comparison.png
xc:987714,grecor,4,1,0.021,0.021,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_987714_comparison.png
xc:987714,grecor,5,1,28.488,28.488,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_987714_comparison.png
xc:448710,grecor,1,19,2.709,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_448710_comparison.png
xc:448710,grecor,2,36,3.728,0.104,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_448710_comparison.png
xc:448710,grecor,3,14,10.995,0.785,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_448710_comparison.png
xc:448710,grecor,4,9,1.12,0.124,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_448710_comparison.png
xc:448710,grecor,5,1,13.491,13.491,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_448710_comparison.png
xc:308865,grecor,1,276,49.6,0.18,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_308865_comparison.png
xc:308865,grecor,2,375,70.723,0.189,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_308865_comparison.png
xc:308865,grecor,3,108,114.299,1.058,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_308865_comparison.png
xc:308865,grecor,4,191,18.816,0.099,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_308865_comparison.png
xc:308865,grecor,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_308865_comparison.png
xc:372106,grecor,1,317,45.436,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_372106_comparison.png
xc:372106,grecor,2,419,69.349,0.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_372106_comparison.png
xc:372106,grecor,3,116,107.357,0.925,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_372106_comparison.png
xc:372106,grecor,4,191,14.205,0.074,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_372106_comparison.png
xc:372106,grecor,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grecor/xc_372106_comparison.png
xc:561777,greegr,1,3,1.463,0.488,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_561777_comparison.png
xc:561777,greegr,2,11,1.689,0.154,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_561777_comparison.png
xc:561777,greegr,3,8,5.402,0.675,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_561777_comparison.png
xc:561777,greegr,4,3,1.486,0.495,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_561777_comparison.png
xc:561777,greegr,5,1,7.166,7.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_561777_comparison.png
xc:161280,greegr,1,225,49.755,0.221,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_161280_comparison.png
xc:161280,greegr,2,321,42.008,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_161280_comparison.png
xc:161280,greegr,3,127,95.096,0.749,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_161280_comparison.png
xc:161280,greegr,4,135,27.445,0.203,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_161280_comparison.png
xc:161280,greegr,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_161280_comparison.png
xc:454182,greegr,1,22,8.824,0.401,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_454182_comparison.png
xc:454182,greegr,2,23,4.127,0.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_454182_comparison.png
xc:454182,greegr,3,20,7.442,0.372,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_454182_comparison.png
xc:454182,greegr,4,11,5.074,0.461,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_454182_comparison.png
xc:454182,greegr,5,1,16.956,16.956,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_454182_comparison.png
xc:1005363,greegr,1,13,3.077,0.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_1005363_comparison.png
xc:1005363,greegr,2,18,2.789,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_1005363_comparison.png
xc:1005363,greegr,3,4,9.117,2.279,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_1005363_comparison.png
xc:1005363,greegr,4,7,0.853,0.122,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_1005363_comparison.png
xc:1005363,greegr,5,1,9.507,9.507,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_1005363_comparison.png
xc:285219,greegr,1,17,6.246,0.367,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_285219_comparison.png
xc:285219,greegr,2,17,5.007,0.295,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_285219_comparison.png
xc:285219,greegr,3,8,10.342,1.293,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_285219_comparison.png
xc:285219,greegr,4,14,4.574,0.327,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_285219_comparison.png
xc:285219,greegr,5,1,11.505,11.505,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/greegr/xc_285219_comparison.png
xc:386848,grywag,1,12,1.195,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_386848_comparison.png
xc:386848,grywag,2,28,2.448,0.087,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_386848_comparison.png
xc:386848,grywag,3,14,11.323,0.809,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_386848_comparison.png
xc:386848,grywag,4,8,0.464,0.058,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_386848_comparison.png
xc:386848,grywag,5,1,13.179,13.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_386848_comparison.png
xc:432286,grywag,1,18,2.531,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_432286_comparison.png
xc:432286,grywag,2,124,13.694,0.11,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_432286_comparison.png
xc:432286,grywag,3,45,46.071,1.024,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_432286_comparison.png
xc:432286,grywag,4,11,1.614,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_432286_comparison.png
xc:432286,grywag,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_432286_comparison.png
xc:485891,grywag,1,14,4.309,0.308,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_485891_comparison.png
xc:485891,grywag,2,23,3.472,0.151,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_485891_comparison.png
xc:485891,grywag,3,24,16.229,0.676,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_485891_comparison.png
xc:485891,grywag,4,17,2.224,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_485891_comparison.png
xc:485891,grywag,5,1,19.456,19.456,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_485891_comparison.png
xc:324350,grywag,1,7,5.397,0.771,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_324350_comparison.png
xc:324350,grywag,2,142,17.941,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_324350_comparison.png
xc:324350,grywag,3,28,35.949,1.284,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_324350_comparison.png
xc:324350,grywag,4,16,3.723,0.233,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_324350_comparison.png
xc:324350,grywag,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_324350_comparison.png
xc:767548,grywag,1,5,1.173,0.235,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_767548_comparison.png
xc:767548,grywag,2,39,2.963,0.076,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_767548_comparison.png
xc:767548,grywag,3,21,20.918,0.996,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_767548_comparison.png
xc:767548,grywag,4,4,0.342,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_767548_comparison.png
xc:767548,grywag,5,1,23.844,23.844,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grywag/xc_767548_comparison.png
xc:285821,jabwar,1,39,6.623,0.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_285821_comparison.png
xc:285821,jabwar,2,47,6.49,0.138,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_285821_comparison.png
xc:285821,jabwar,3,20,14.109,0.705,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_285821_comparison.png
xc:285821,jabwar,4,37,2.514,0.068,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_285821_comparison.png
xc:285821,jabwar,5,1,15.99,15.99,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_285821_comparison.png
xc:697521,jabwar,1,9,3.367,0.374,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_697521_comparison.png
xc:697521,jabwar,2,28,4.885,0.174,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_697521_comparison.png
xc:697521,jabwar,3,14,16.21,1.158,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_697521_comparison.png
xc:697521,jabwar,4,4,1.486,0.372,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_697521_comparison.png
xc:697521,jabwar,5,1,18.442,18.442,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_697521_comparison.png
xc:410204,jabwar,1,2,0.232,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_410204_comparison.png
xc:410204,jabwar,2,2,0.32,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_410204_comparison.png
xc:410204,jabwar,3,1,0.612,0.612,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_410204_comparison.png
xc:410204,jabwar,4,2,0.296,0.148,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_410204_comparison.png
xc:410204,jabwar,5,1,1.036,1.036,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_410204_comparison.png
xc:27362,jabwar,1,27,5.724,0.212,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_27362_comparison.png
xc:27362,jabwar,2,51,7.515,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_27362_comparison.png
xc:27362,jabwar,3,37,29.78,0.805,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_27362_comparison.png
xc:27362,jabwar,4,15,1.637,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_27362_comparison.png
xc:27362,jabwar,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_27362_comparison.png
xc:34404,jabwar,1,32,6.983,0.218,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_34404_comparison.png
xc:34404,jabwar,2,54,8.722,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_34404_comparison.png
xc:34404,jabwar,3,29,21.267,0.733,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_34404_comparison.png
xc:34404,jabwar,4,14,2.218,0.158,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_34404_comparison.png
xc:34404,jabwar,5,1,25.707,25.707,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/jabwar/xc_34404_comparison.png
xc:294783,japwag1,1,4,0.342,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_294783_comparison.png
xc:294783,japwag1,2,2,0.369,0.184,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_294783_comparison.png
xc:294783,japwag1,3,2,0.705,0.353,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_294783_comparison.png
xc:294783,japwag1,4,2,0.081,0.041,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_294783_comparison.png
xc:294783,japwag1,5,1,1.054,1.054,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_294783_comparison.png
xc:527476,japwag1,1,12,1.457,0.121,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_527476_comparison.png
xc:527476,japwag1,2,15,2.406,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_527476_comparison.png
xc:527476,japwag1,3,12,6.29,0.524,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_527476_comparison.png
xc:527476,japwag1,4,7,0.575,0.082,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_527476_comparison.png
xc:527476,japwag1,5,1,7.816,7.816,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_527476_comparison.png
xc:841046,japwag1,1,29,3.456,0.119,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_841046_comparison.png
xc:841046,japwag1,2,39,9.592,0.246,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_841046_comparison.png
xc:841046,japwag1,3,19,24.144,1.271,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_841046_comparison.png
xc:841046,japwag1,4,27,2.091,0.077,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_841046_comparison.png
xc:841046,japwag1,5,1,27.376,27.376,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_841046_comparison.png
xc:532311,japwag1,1,4,1.933,0.483,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_532311_comparison.png
xc:532311,japwag1,2,5,2.206,0.441,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_532311_comparison.png
xc:532311,japwag1,3,14,20.024,1.43,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_532311_comparison.png
xc:532311,japwag1,4,5,1.683,0.337,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_532311_comparison.png
xc:532311,japwag1,5,1,21.56,21.56,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_532311_comparison.png
xc:704676,japwag1,1,32,3.355,0.105,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_704676_comparison.png
xc:704676,japwag1,2,36,4.026,0.112,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_704676_comparison.png
xc:704676,japwag1,3,14,13.453,0.961,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_704676_comparison.png
xc:704676,japwag1,4,24,1.852,0.077,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_704676_comparison.png
xc:704676,japwag1,5,1,15.258,15.258,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/japwag1/xc_704676_comparison.png
xc:811530,labcro1,1,58,20.927,0.361,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811530_comparison.png
xc:811530,labcro1,2,69,19.296,0.28,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811530_comparison.png
xc:811530,labcro1,3,39,26.099,0.669,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811530_comparison.png
xc:811530,labcro1,4,25,8.034,0.321,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811530_comparison.png
xc:811530,labcro1,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811530_comparison.png
xc:824065,labcro1,1,60,24.741,0.412,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_824065_comparison.png
xc:824065,labcro1,2,192,30.581,0.159,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_824065_comparison.png
xc:824065,labcro1,3,121,93.984,0.777,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_824065_comparison.png
xc:824065,labcro1,4,15,4.171,0.278,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_824065_comparison.png
xc:824065,labcro1,5,3,55.64,18.547,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_824065_comparison.png
xc:350538,labcro1,1,18,10.524,0.585,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_350538_comparison.png
xc:350538,labcro1,2,35,9.166,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_350538_comparison.png
xc:350538,labcro1,3,23,14.875,0.647,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_350538_comparison.png
xc:350538,labcro1,4,31,6.577,0.212,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_350538_comparison.png
xc:350538,labcro1,5,2,21.127,10.564,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_350538_comparison.png
xc:307471,labcro1,1,14,3.728,0.266,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_307471_comparison.png
xc:307471,labcro1,2,14,2.264,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_307471_comparison.png
xc:307471,labcro1,3,7,6.096,0.871,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_307471_comparison.png
xc:307471,labcro1,4,12,1.312,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_307471_comparison.png
xc:307471,labcro1,5,1,6.589,6.589,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_307471_comparison.png
xc:811821,labcro1,1,59,19.673,0.333,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811821_comparison.png
xc:811821,labcro1,2,112,17.607,0.157,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811821_comparison.png
xc:811821,labcro1,3,147,181.885,1.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811821_comparison.png
xc:811821,labcro1,4,58,14.646,0.253,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811821_comparison.png
xc:811821,labcro1,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/labcro1/xc_811821_comparison.png
xc:481452,litegr,1,6,2.537,0.423,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_481452_comparison.png
xc:481452,litegr,2,8,1.808,0.226,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_481452_comparison.png
xc:481452,litegr,3,7,4.754,0.679,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_481452_comparison.png
xc:481452,litegr,4,5,1.509,0.302,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_481452_comparison.png
xc:481452,litegr,5,1,5.288,5.288,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_481452_comparison.png
xc:779145,litegr,1,7,3.371,0.482,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_779145_comparison.png
xc:779145,litegr,2,16,3.115,0.195,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_779145_comparison.png
xc:779145,litegr,3,17,17.821,1.048,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_779145_comparison.png
xc:779145,litegr,4,7,2.523,0.36,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_779145_comparison.png
xc:779145,litegr,5,1,20.597,20.597,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_779145_comparison.png
xc:333966,litegr,1,53,13.148,0.248,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333966_comparison.png
xc:333966,litegr,2,102,16.19,0.159,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333966_comparison.png
xc:333966,litegr,3,29,34.978,1.206,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333966_comparison.png
xc:333966,litegr,4,25,7.628,0.305,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333966_comparison.png
xc:333966,litegr,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333966_comparison.png
xc:748297,litegr,1,15,2.891,0.193,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_748297_comparison.png
xc:748297,litegr,2,29,3.692,0.127,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_748297_comparison.png
xc:748297,litegr,3,26,20.535,0.79,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_748297_comparison.png
xc:748297,litegr,4,8,0.813,0.102,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_748297_comparison.png
xc:748297,litegr,5,1,24.094,24.094,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_748297_comparison.png
xc:333874,litegr,1,47,7.459,0.159,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333874_comparison.png
xc:333874,litegr,2,66,8.33,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333874_comparison.png
xc:333874,litegr,3,21,21.777,1.037,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333874_comparison.png
xc:333874,litegr,4,27,3.855,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333874_comparison.png
xc:333874,litegr,5,1,24.584,24.584,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litegr/xc_333874_comparison.png
xc:804879,litgre1,1,9,0.946,0.105,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_804879_comparison.png
xc:804879,litgre1,2,17,1.286,0.076,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_804879_comparison.png
xc:804879,litgre1,3,6,7.425,1.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_804879_comparison.png
xc:804879,litgre1,4,7,0.76,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_804879_comparison.png
xc:804879,litgre1,5,1,8.525,8.525,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_804879_comparison.png
xc:900716,litgre1,1,1,0.035,0.035,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_900716_comparison.png
xc:900716,litgre1,2,7,0.543,0.078,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_900716_comparison.png
xc:900716,litgre1,3,10,12.124,1.212,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_900716_comparison.png
xc:900716,litgre1,4,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/litgre1/xc_900716_comparison.png
